product_name,application_type,profiles,version,approval_date
N6093M-S,device,"S, G",V1.00.0_STD-1,12/19/2019
N6099M-BEX,device,"T, S, G",V1.00.0_STD-1,10/26/2023
N8012,device,S,V1.03_STD-1,7/25/2013
N8032,device,S,V1.02_STD-1,7/25/2013
N8072,device,S,V1.07_STD-1,11/21/2013
N9012-RE,device,"S, G",V1.02.0_STD-1,1/21/2020
N9013-E,device,"S, G",V1.02.8_STD-1,12/19/2019
N9014-A,device,"T, S, G",V18.25.7.1_210811,9/3/2021
N9014M-A,device,"T, S, G",V18.25.7.1_210811,9/3/2021
N9015-B,device,"T, S, G",V1.00.2_STD-1,2/5/2021
N9015-RE,device,"S, G",V1.02.0_STD-1,1/21/2020
N9018-RE,device,"S, G",V1.02.0_STD-1,1/21/2020
N9019-B,device,"T, S, G",V1.00.2_STD-1,2/5/2021
N9019-EL,device,"S, G",V1.00.0_STD-1,11/18/2019
N901AM-B,device,"T, S, G",V1.00.2_STD-1,2/2/2021
N901AM-EL,device,"S, G",V1.00.0_STD-1,12/6/2019
N9033-E,device,"S, G",V1.02.7_STD-1,12/6/2019
N9041-EC,device,"S, G",V1.02.7_STD-1,12/21/2019
N9041M-BE,device,"T, S, G",V1.00.0_STD-1,6/18/2024
N9043-EC,device,"S, G",V1.02.7_STD-1,12/21/2019
N9071,device,S,V1.10_STD-1,11/21/2013
N9071-EC,device,"S, G",V1.08.0_STD-1,12/21/2019
N9071M-BE,device,"T, S, G",V1.00.0_STD-1,5/16/2023
N9073-EC,device,"S, G",V1.08.0_STD-1,12/21/2019
N9074-A,device,"T, S, G",V18.25.7.1_210811,9/3/2021
N9074M-A,device,"T, S, G",V18.25.7.1_210811,9/3/2021
N9075-B,device,"T, S, G",V1.00.2_STD-1,2/10/2021
N9079-B,device,"T, S, G",V1.00.2_STD-1,2/18/2021
N9079-EL,device,"S, G",V1.00.0_STD-1,11/18/2019
N907AM-B,device,"T, S, G",V1.00.2_STD-1,2/10/2021
N907AM-EL,device,"S, G",V1.00.0_STD-1,3/24/2020
N9098-REL,device,"T, S, G",V1.00.5_STD-1,2/25/2022
N9098-REL-Plus,device,"T, S, G",V1.00.0_STD-1,4/29/2022
N9098-RS,device,"S, G",V1.03.0_STD-1,11/11/2019
N9099-REL,device,"T, S, G",V1.00.0_STD-1,5/7/2022
S2071,device,S,V1.06_STD-1,7/25/2013
S4071,device,S,V1.06_STD-1,7/25/2013
SG072-B,device,S,V1.00.0_STD-1,10/25/2023
SG073-RB,device,"T, S",V1.00.0_STD-1,11/20/2023
T6061,device,"T, S, G",V1.00.0_STD-1,8/20/2021
T6079-BE,device,"T, S, G",V1.00.0_STD-1,8/7/2023
T9079-BE,device,"T, S, G",V1.00.0_STD-1,8/7/2023
ONSAFE HM,device,G,14.6.1,4/19/2018
WCS-6020,device,S,1.1.4.6,7/14/2014
WCS-6050,device,S,1.0.5.0,5/29/2014
NC-9700,device,"T, S, G",1.01,4/12/2023
NC-A100,device,"M, T, S",2.2b,3/6/2023
TCIS-3,device,S,8.2.3.0 (vsft),5/29/2024
TCIV,device,S,5.0.3.0 (vsft),4/29/2019
TCIV-3,device,S,6.1.3.0 (vsft),4/27/2021
TCIV-3+,device,S,8.2.3.0,5/29/2024
TFIE-6,device,S,8.2.3.0 (vsft),5/29/2024
V1421MN,device,"M, T, S, G",V4.11.0.202406211120,6/24/2024
V1421MN-A2 Series Explosion-proof Camera,device,"S, G",V4.4.0.201711281624,12/28/2017
V1421MN-A222,device,S,V3.2.141.201611241130,3/7/2017
V1491XX-T,device,S,V1.12.01.20140221,3/7/2014
V1492MX-T,device,S,V1.11.00.20131127,12/4/2013
V1492N-N,device,S,3.00.04-24200.20120628,7/9/2012
V1492XX-T,device,S,V1.12.01.20140221,3/7/2014
V1631MN,device,"M, T, S, G",V4.11.0.202406211120,6/25/2024
V1631MN Series Explosion-proof PTZ Camera,device,"Q, T, S, G",V4.8.0.201812110950,1/1/2019
V1631MN-T,device,S,V1.11.00.20131217,2/12/2014
V1700N-N,device,S,3.00.04-24200.20120628,7/9/2012
V1700N-T,device,S,V1.14.01.20140609,7/10/2014
V1772NR-T2,device,S,V2.2.0.201603101115,4/9/2016
V1772NX-T,device,S,V1.11.00.20131127,12/4/2013
V2511-H,device,S,2.3.3:201602261148,3/14/2016
V2511-N,device,S,3.00.04-24200.20120628,7/9/2012
V610x-N,device,S,3.00.04-24200.20120628,7/9/2012
V6202-TB720 Fixed Camera,device,"S, G",if20171226NSZ,1/2/2018
V62xx-T,device,S,V1.00.00-24200.20120712,7/23/2012
V62XXIR-H,device,S,V2.01.01-24200GB10,2/12/2014
V62XXIR-T,device,S,V1.10.00-24200HGB10,2/12/2014
V66xx-N,device,S,3.00.04-24200.20120628,7/9/2012
V6812IR-H,device,"M, T, S, G",V2.3.11.202406191716,6/21/2024
V68xx-T,device,S,V1.00.00-24200.20120712,7/23/2012
V68XXIR-H,device,S,V2.01.01-24200GB10,2/12/2014
V68XXIR-T,device,S,V1.10.00-24200HGB10,2/12/2014
VH111-A2,device,"Q, T, S, G",V2.0.0.202105271115,5/31/2021
VH111-B,device,"M, T, S, G",V2.3.11.202406191716,6/21/2024
VH120-B2,device,S,V2.7.0.201511171319,12/11/2015
VH121-A2,device,"Q, T, S, G",V2.0.0.202105271115,5/31/2021
VH121-E,device,"M, T, S, G",V2.3.11.202406191716,6/20/2024
VH131-A2,device,S,V1.1.0.201412241500,4/1/2015
VH131-B2,device,"Q, T, S, G",V1.5.0.202011111510,11/18/2020
VH161-K2,device,"Q, T, S, G",V1.5.11.202011111510,11/18/2020
VH210-A,device,"M, T, S, G",V2.3.21.202406161628,6/18/2024
VH210-A2,device,"T, S, G",V2.3.11.202302101921,5/5/2023
VH211-A,device,"M, T, S, G",V2.3.21.202406161628,6/19/2024
VH211-A2,device,"T, S, G",V2.3.11.202302101921,5/15/2023
VH211-A4,device,"Q, T, S, G",V4.11.0.202103311617,5/11/2021
VH211-A4 Series IR Fixed Camera,device,"S, G",V4.2.0.201706261131,6/29/2017
VH211-A5,device,"M, T, S, G",V2.3.21.202305241028,5/25/2023
VH211-B,device,"M, T, S, G",V2.3.21.202406161628,6/19/2024
VH211-B4 Series IR Fixed Camera,device,"S, G",V4.2.0.201706261131,6/29/2017
VH211-B5,device,"Q, T, S, G",V2.1.0.202108181446,8/23/2021
VH220-A,device,"M, T, S, G",V2.3.21.202406161628,6/18/2024
VH221-A,device,"M, T, S, G",V2.3.21.202406161628,6/18/2024
VH221-A2,device,"T, S, G",V2.3.11.202302101921,5/15/2023
VH221-A4,device,"Q, T, S, G",V4.11.0.202103311617,5/11/2021
VH221-A4 Series IR Minidome Camera,device,"S, G",V4.2.0.201706261131,6/29/2017
VH221-A5,device,"Q, T, S, G",V2.1.0.202108181446,8/23/2021
VH221-A50B-Q022,device,"M, T, S, G",V2.3.21.202405241226,5/27/2024
VH221-B,device,"M, T, S, G",V2.3.21.202406161628,6/19/2024
VH221-B4 Series IR Minidome Camera,device,"S, G",V4.2.0.201706261131,6/29/2017
VH221-B5,device,"Q, T, S, G",V2.1.0.202108181446,8/23/2021
VH231-A,device,"M, T, S, G",V2.3.21.202406161628,6/19/2024
VH231-A2 Series IR PTZ Dome,device,"S, G",V4.4.0.201711281624,12/28/2017
VH231-A233,device,"M, T, S, G",V4.11.0.202405271618,5/28/2024
VH310-A2,device,"Q, T, S, G",V1.1.0.202011161012,1/8/2021
VH311-A2,device,"Q, T, S, G",V1.1.0.202011161012,1/8/2021
VH311-A5,device,"Q, T, S, G",V2.1.0.202108181446,8/21/2021
VH311-B5,device,"Q, T, S, G",V2.1.0.202108181446,8/21/2021
VH314-C4,device,"M, T, S, G",V2.3.21.202406161628,6/20/2024
VH314-C4XX-PJ0,device,"T, S, G",V2.1.141.202209061352,9/7/2022
VH321-A2,device,"Q, T, S, G",V1.1.0.202011161012,1/8/2021
VH321-A5,device,"Q, T, S, G",V2.1.0.202108181446,8/24/2021
VH321-B5,device,"Q, T, S, G",V2.1.0.202108181446,8/23/2021
VH324-C4,device,"M, T, S, G",V2.3.21.202406161628,6/20/2024
VH324-C4XX-PJ011,device,"T, S, G",V2.1.141.202209061352,9/7/2022
VH331-A2,device,"Q, T, S, G",V1.3.0.202011101709,11/18/2020
VP120-A6,device,S,V1.0.0.201503230922,4/23/2015
VP130,device,"M, T, S, G",V4.11.0.202406211120,6/24/2024
VP160,device,"M, T, S, G",V4.11.0.202406211120,6/24/2024
VP160-A2,device,"Q, T, S, G",V5.8.21.202103111447,9/26/2021
VP160-A4,device,"Q, T, S, G",V5.8.21.202103111447,9/26/2021
VPA311-A7198-M0,device,"T, S, G",NVSS_V9.1.0.20210802,12/20/2022
VPD271-A2,device,"M, T, S, G",V2.3.21.202305241028,6/10/2023
VPD271-A4,device,"M, T, S, G",V2.3.21.202305241028,6/13/2023
VPD271-A5,device,"M, T, S, G",V2.3.21.202305241028,6/13/2023
VPD271-A8,device,"M, T, S, G",V2.3.21.202305241028,6/13/2023
VS110-A2-B,device,S,1.0.0:20150428050029,5/1/2015
VS110-B2-B,device,S,1.0.0:20150427150009,5/1/2015
VS120-A2,device,S,1.1.0:20151009134701,10/21/2015
VS120-B2,device,S,1.1.0:20150922143850,10/21/2015
VS130-B2,device,S,1.1.0:20151005174428,10/21/2015
VS210-A,device,"M, T, S, G",V6.0.0.202406121718,6/13/2024
VS210-A2-Q0,device,"T, S, G",2.3.61.202209161158,9/19/2022
VS210-A4-Y0,device,"T, S, G",V2.0.0.202203281100,5/5/2022
VS210-A5-Y0,device,"M, T, S, G",V6.0.0.202405271016,5/27/2024
VS210-P2,device,"Q, T, S, G",V5.8.0.202009291532,10/17/2020
VS210-P2 Series Fixed Camera,device,"S, G",V4.2.0.201707201632,7/28/2017
VS210-P5,device,"Q, T, S, G",V5.8.0.202009291532,10/17/2020
VS210-P5 Series Fixed Camera,device,"S, G",V4.2.0.201707201403,7/28/2017
VS210-Q2 Series Fixed Camera,device,"Q, T, S, G",V5.5.0.201901091558,1/31/2019
VS210-Q5 Series Fixed Camera,device,"Q, T, S, G",V5.5.0.201901091558,1/31/2019
VS210-Q6 Series Fixed Camera,device,"Q, T, S, G",V5.5.0.201901091558,1/31/2019
VS210-T,device,"M, T, S, G",V6.0.0.202406121718,6/14/2024
VS210-T2 Series Fixed Camera,device,"Q, T, S, G",V5.5.0.201901091558,1/31/2019
VS210-T5 Series Fixed Camera,device,"Q, T, S, G",V5.5.0.201901091558,1/31/2019
VS210-T6 Series Fixed Camera,device,"Q, T, S, G",V5.5.0.201901091558,1/31/2019
VS211-A,device,"M, T, S, G",V6.0.0.202406121718,6/17/2024
VS211-A6,device,"Q, T, S, G",V2.0.0.202105301255,5/31/2021
VS211-A6 Series IR Fixed Camera,device,"Q, T, S, G",V5.5.0.201901101308,1/31/2019
VS220-A2 Series Minidome Camera,device,"Q, T, S, G",V5.5.0.201812271115,1/31/2019
VS220-A6 Series Minidome Camera,device,"Q, T, S, G",V5.5.0.201812271115,1/19/2019
VS221-A,device,"M, T, S, G",V6.0.0.202406121718,6/15/2024
VS221-A2 Series IR Minidome Camera,device,"Q, T, S, G",V5.5.0.201901161458,1/31/2019
VS221-A6 Series IR Minidome Camera,device,"Q, T, S, G",V5.5.0.201901171440,1/31/2019
VS231,device,"T, S, G",V2.0.0.202203281100,4/7/2022
VS231-A,device,"M, T, S, G",V6.0.0.202406121718,6/17/2024
VS231-P2 Series IR PTZ Dome,device,"Q, T, S, G",V5.5.0.201812271115,1/10/2019
VS231-P5 Series IR PTZ Dome,device,"Q, T, S, G",V5.5.0.201812271115,1/10/2019
VS232-P2 Series White-light PTZ Dome,device,"Q, T, S, G",V5.5.0.201812271115,1/10/2019
VS232-P5 Series White-light PTZ Dome,device,"Q, T, S, G",V5.5.0.201812271115,1/10/2019
VS260-K2 Series HD Network Zoom Camera,device,"Q, T, S, G",V5.5.0.201901081053,1/19/2019
VS260-K5 Series HD Network Zoom Camera,device,"Q, T, S, G",V5.5.0.201901081053,1/19/2019
VS260-X5 Series HD Network Zoom Camera,device,"Q, T, S, G",V5.5.0.201901081053,1/19/2019
VS262-A2 Series HD Network Zoom Camera,device,"Q, T, S, G",V5.5.0.201901081053,1/19/2019
VS351-A2 Series HD Network IR Zoom Camera,device,"Q, T, S, G",V1.0.0.201812220832,1/6/2019
VS351-A6 Series HD Network IR Zoom Camera,device,"Q, T, S, G",V1.0.0.201812220832,1/6/2019
VS352-A2 Series HD White-light Zoom Camera,device,"Q, T, S, G",V1.0.0.201812220832,1/6/2019
VS352-A6 Series HD White-light Zoom Camera,device,"Q, T, S, G",V1.0.0.201812220832,1/6/2019
VT210-A2,device,"S, G",V3.4.21.201702231609,3/3/2017
VT210-A2 Series Fixed Camera,device,"Q, T, S, G",V4.8.0.201812071645,12/14/2018
VT210-A2-A0,device,S,V3.0.0.201511271319,12/11/2015
VT210-A5,device,"S, G",V3.4.21.201702221635,3/3/2017
VT210-A5 Series Fixed Camera,device,"Q, T, S, G",V4.8.0.201812071645,12/18/2018
VT210-A5-A0,device,S,V3.3.0.201610271051,11/8/2016
VT211-A2 Series IR Fixed Camera,device,"Q, T, S, G",V4.8.0.201812071645,12/14/2018
VT211-A5 Series IR Fixed Camera,device,"Q, T, S, G",V4.8.0.201812071645,12/18/2018
VT220-A2 Series Minidome Camera,device,"Q, T, S, G",V4.8.0.201812071645,12/20/2018
VT220-A20B-A022,device,"S, G",V3.4.21.201704221853,5/1/2017
VT220-A5 Series Minidome Camera,device,"Q, T, S, G",V4.8.0.201812071645,12/18/2018
VT221-A2 Series IR Minidome Camera,device,"Q, T, S, G",V4.8.0.201812071645,12/20/2018
VT221-A5 Series IR Minidome Camera,device,"Q, T, S, G",V4.8.0.201812071645,12/20/2018
VT230-A,device,"M, T, S, G",V4.11.0.202406211120,6/22/2024
VT230-A2,device,"T, S, G",V4.11.00-2210311028,5/16/2023
VT230-A2 Series PTZ Dome,device,"Q, T, S, G",V4.8.0.201812071645,12/20/2018
VT231-A2,device,"S, G",V3.4.21.201702281946,3/3/2017
VT231-A2 Series IR PTZ Dome,device,"Q, T, S, G",V4.8.0.201812071645,12/20/2018
VT231-A222-A361,device,"S, G",V3.4.21.201704221853,5/1/2017
VT231-B2 Series IR PTZ Dome,device,"Q, T, S, G",V4.8.0.201812110950,1/6/2019
VT240,device,"M, T, S, G",V6.0.0.202406211120,6/21/2024
VT240-A2,device,S,V4.1.0.201703221916,3/24/2017
VT240-A2 Series PTZ Camera,device,"Q, T, S, G",V4.8.0.201812110950,1/1/2019
VT242,device,"M, T, S, G",V6.0.0.202406211120,6/22/2024
VT242-C2,device,"Q, T, S, G",V5.6.41.202105100948,5/18/2021
VT242-D2,device,"Q, T, S, G",V5.6.41.202105100948,6/4/2021
VT243,device,"M, T, S, G",V6.0.0.202406211120,6/22/2024
nCam-71136,device,S,4.71.40.67h2_R6,6/3/2022
nCam71136,device,S,4.71.40.67h2_R5_5,6/3/2022
PCam-51134/2.8-12 ONVIF,device,S,4.41.40.R17_t2_Onvif,11/30/2020
PCam-52336/2.8-12 ONVIF,device,S,4.41.49.R17_t2_Onvif,11/30/2020
IPC411,device,S,7.1.3.237 Aug 19 2015 07:10:19,8/24/2015
IPC415,device,S,7.1.3.224 Aug 13 2015 14:25:57,8/19/2015
IPC421,device,S,7.1.3.71 Jun 11 2015 21:40:52,6/23/2015
IPC421-E230-N0,device,"G, S",7.1.4.384 Jun 21 2016 09:53:45,7/11/2016
IPC421-F120-N0,device,"G, S",7.1.4.366 Jun 7 2016 10:14:41,7/13/2016
IPC421-F120-N1,device,"G, S",7.1.4.366 Jun 7 2016 10:14:41,7/13/2016
IPC421-F233-N1,device,"G, S",7.1.4.396 Jul 1 2016 15:10:10,7/20/2016
IPC425,device,S,7.1.3.117 Jun 30 2015 08:08:06,7/15/2015
IPC425-E230-NL,device,"G, S",7.1.4.397 Jun 30 2016 09:50:38,7/4/2016
IPC425-F223-N,device,"G, S",7.1.4.384 Jun 21 2016 09:53:45,7/13/2016
IPC425-H130-N,device,"G, S",7.1.4.397 Jun 30 2016 09:50:38,7/4/2016
IPC427,device,"S, G",7.1.6.871 Apr 24 2018 06:45:45,5/10/2018
ITS200,device,S,7.2.3.612 Apr 15 2020 05:24:05,4/17/2020
LC2110,device,S,7.1.2.437 Jul 14 2015 16:29:46,8/4/2015
LC2150,device,S,7.1.2.437 Jul 14 2015 16:29:46,8/4/2015
LC2210,device,S,7.1.3.286 Sep 9 2015 07:25:13,9/11/2015
LC2250,device,S,7.1.2.123 Feb 3 2015 11:56:01,2/5/2015
LC2411,device,S,7.1.3.350 Oct 16 2015 09:31:13,10/29/2015
NVR1821,device,S,7.2.3.54 Jun 25 2019 05:25:16,7/18/2019
NVR1827,device,S,7.2.3.54 Jun 25 2019 05:25:16,9/7/2019
NVR1828,device,S,7.2.3.54 Jun 25 2019 05:25:16,8/1/2019
NVR1829,device,S,7.2.3.54 Jun 25 2019 05:25:16,9/7/2019
NVR2821,device,S,7.2.3.54 Jun 25 2019 05:25:16,9/7/2019
NVR2881,device,S,7.2.3.54 Jun 25 2019 05:25:16,9/7/2019
NVR2881-16032B/32HI,device,S,7.2.3.612 Apr 15 2020 05:24:05,5/28/2020
SVR2420,device,S,7.2.3.54 Jun 25 2019 05:25:16,6/30/2019
IPCAM-2M-IR,device,S,gs20121210NSA,12/11/2012
KLIS D18X-IP-ME,device,S,gs20121210NSA,12/12/2012
KLIS D20X-IP-3MEGA,device,S,gs20160620NSZ,9/8/2016
KLIS D20X-IP-ME,device,"G, S",gs20150901NSA,9/21/2015
KLIS D30X-HI-FHD,device,S,2.3.73-X2_release,8/3/2018
KLIS D30X-IP-3ME,device,S,gs20150727NSZ,9/21/2015
KLIS D30X-IP-ME-ADV,device,"G, S",gs20150901NSA,2/2/2016
Klis D30X-IP-MEGA-IR,device,S,1.2.6-X2_release,4/16/2015
KLIS D30X-IP-UDV-IR,device,S,1.6.5-X2_release,6/22/2016
KLIS D40X-IP-3M-IRD,device,"T, S, G",gs20211207RS,12/13/2021
KLIS DLITE-IP,device,"G, S",gs20150901NSA,9/21/2015
Klis EncSDN,device,S,A1D-600-H1.02.07-NB,4/16/2015
Klis EncSDN-4,device,S,A1D-600-H1.02.07-NB,4/16/2015
KLIS IP MD-3M-IR-IK10,device,S,1.1.64-XE_release,2/2/2016
KLIS IP MD-3M-IR-IK10-MOT,device,S,1.8.2-XE_release,9/19/2017
KLIS IP MD-3M-IR-IN,device,"S, G",gs20170614NSP,9/18/2017
KLIS IP MD-4K-IRN,device,"T, S, G",gs20210308T2,3/26/2021
KLIS IP MD-4K-IRN-C,device,"S, G",gs20190124RS,2/3/2019
KLIS IP MD-4K-USF,device,"T, S, G",gs20210929UX,2/24/2023
KLIS IP MD-FHD-IRH,device,S,2.3.5-X2_release,7/22/2018
KLIS IP MD-FHD-IRN,device,S,gs20151014NSX,1/17/2016
KLIS IP MD-FHD-IRN2,device,S,gs20160719NSX,9/8/2016
KLIS IP MD-VF-IR,device,"G, S",gs20150901NSA,9/21/2015
KLIS IP MD-VF-IRH,device,S,2.0.5-XE_release,5/29/2018
KLIS IP MD-VF-IRN,device,"G, S",gs20150901NSA,9/21/2015
KLIS IP MICRO-FHDN,device,S,gs20150831NSX,9/3/2015
KLIS IP MICRO265-4M-IR-C,device,"S, G",gs20190124RP,2/3/2019
KLIS IP-MD-4K-IR,device,S,KLIS IP-MD-4K-IR,9/3/2015
KLIS IPCAM-12M,device,S,gs20150519NSZ,7/7/2015
KLIS IPCAM-2M-IRN,device,S,gs20150828NSX,9/3/2015
KLIS IPCAM-2M-IRUDV,device,S,gs20150828NSX,9/21/2015
KLIS IPCAM-3M,device,"G, S",gs20150901NSA,9/21/2015
KLIS IPCAM-3M-18X,device,S,gs20121210NSA,12/17/2012
KLIS IPCAM-3M-IRN,device,"S, G",gs20180419NSZ,5/18/2018
KLIS IPCAM-3MN,device,"G, S",gs20160905NSQ,9/15/2016
KLIS IPCAM-4K,device,"S, G",gs20190124RS,2/3/2019
KLIS IPCAM-4K-IR,device,"S, G",gs20180419NSZ,5/18/2018
KLIS IPCAM-4K-USB,device,"T, S, G",gs20210929UX,11/10/2021
KLIS IPCAM-4M-ROB,device,"T, S, G",gs20210303RP,5/31/2021
KLIS IPCAM-5M-IR,device,"G, S",gs20150901NSA,9/21/2015
KLIS IPCAM-5M-SOB,device,"M, T, S, G",gs20220407SX,4/22/2022
KLIS IPCAM-FHD-IRH,device,S,2.3.5-X2_release,7/22/2018
KLIS IPCAM265-4K-IR,device,"S, G",gs20181019RS,1/18/2019
KLIS IPCAM265-4K-IRN,device,"T, S, G",gs20210308T2,3/26/2021
KLIS IPMD-2M-IRUDV,device,S,gs20150828NSX,9/3/2015
KLIS MD-4M-ROF,device,"T, S, G",gs20210303RP,5/31/2021
KLIS MD-5M-IR,device,S,gs20121210NSA,12/17/2012
KLIS MD-HD-IR,device,S,gs20121210NSA,12/17/2012
KLIS MICRO-FHD,device,S,gs20121210NSA,12/17/2012
KLIS PROFIBULLET-30X,device,S,1.7.3-X2_release,9/8/2016
KLIS PROFIBULLET-3M,device,"G, S",gs20150901NSA,9/21/2015
KLIS PROFIBULLET-4K,device,S,gs20150714NSZ,9/21/2015
KLIS_IPCAM-4MN,device,"S, G",gs20190130RP,2/3/2019
KLIS_IPCAM-5M-NOB,device,"M, T, S, G",gs20220718NX,7/26/2022
KLIS_IPCAM-5M-NOJ,device,"M, T, S, G",gs20220718NX,7/29/2022
KLIS_IPCAM265-4M-IR,device,"S, G",gs20190124RP,2/3/2019
KLIS_MD-5M-NOM,device,"M, T, S, G",gs20220718NX,7/29/2022
Klis_MD4X4,device,S,S2.2.1_2019.11.19,3/5/2020
KLIS_PROFI-M33X,device,"M, T, S, G",gs20220707SX,7/14/2022
KLIS265 D30X-IP-3MEGA,device,"S, G",gs20180523RS,5/29/2018
KLIS265 D30X-IP-3MEGA-IR-C,device,"S, G",gs20190124RS,2/3/2019
KLIS265 D40X-IP-3MEGA,device,"T, S, G",gs20210303RS,5/31/2021
KLIS265 IP MICROBULLET,device,S,1.0.9-H_12_Release,7/23/2018
KLIS265 IPCAM-4M-IROV,device,S,2.0.5-H_64_Release,7/31/2018
KLIS265 MD-4M-IR-OV,device,S,2.0.5-H_64_Release,7/31/2018
KLIS265_MD-4M-IR-OV,device,"M, T, S, G",gs20220407SX,4/28/2022
KLISLite IP CUBE-IR-POE,device,S,gs20150901NSA,9/21/2015
KLISLITE IP MICROBULLET-3M-MOT,device,S,2.0.5-XE_release,5/18/2018
KLISLite IP-MICROBULLET,device,"G, S",gs20150901NSA,9/21/2015
LUXURY 360-IN,device,S,gs20150727NSZ,9/3/2015
LUXURY 360-OUT,device,S,gs20150727NSZ,9/3/2015
LUXURY 360-OUT/ VA,device,"G, S",gs20161219NSZ,12/28/2016
MD-FHD-IR,device,S,gs20121210NSA,12/11/2012
TCAM-4322MBR,device,"T, S, G",V12.112B04_T100,1/18/2022
TCAM-4732MBR,device,"T, S, G",V12.112B04_T100,1/18/2022
TCAM-6522MIR,device,"T, S, G",V12.112B04_T100,1/26/2022
TCS-3500,device,S,V4.808B01_T100,8/9/2018
TN-B230N17,device,"T, S, G",V10.003R01_T100,4/2/2020
TN-B236N15,device,"T, S, G",V9.101B05_T100,6/4/2021
TN-B3204U6R,device,"T, S, G",V12.112B04_T100,1/12/2022
TN-B3218K6R,device,"T, S, G",V12.112B04_T100,1/17/2022
TN-D32046R,device,"T, S, G",V12.112B04_T100,1/26/2022
TN-P5236N15R,device,"T, S, G",V9.004B02_T100,4/29/2020
TN-P6236N15,device,"T, S, G",V9.004B01_T100,4/8/2020
TX-P7236N20R,device,"M, T, S, G",V13.202B07_T100,2/23/2022
IPC56/21EDN,device,S,v2.0.0701.1002.3.0.33.1.2,12/31/2015
IPCamera,device,S,044014_137,2/4/2013
MNC54/11AF,device,S,v2.0.0801.1002.1.1.33.1.25,10/20/2015
SN-D2,device,"S, G",v3.6.0825.1004.3.0.18.0.0,5/14/2020
SN-IPR5122BZBN-M-23,device,"T, S, G",v4.4.1205.1006.3.0.6.22.0,1/9/2024
SN-IPR5122CSBN-B4-23,device,"S, G",v4.4.1205.1006.3.0.5.10.0,3/10/2023
SN-IPR5142BZBN-M-23,device,"S, G",v4.4.1205.1006.3.0.5.10.0,3/13/2023
SN-IPR5142CSBN-B4-23,device,"T, S, G",v4.4.1205.1006.3.0.6.22.0,11/27/2023
SN-IPR5150BSBN-B2.8-23,device,"S, G",v4.4.1205.1006.3.0.5.10.0,3/10/2023
SN-IPR5823BZAN-Z,device,"S, G",v3.6.0825.1004.3.0.18.0.0,6/26/2020
SN-IPR5840BZAN-Z,device,"S, G",v3.6.0804.1004.3.0.18.0.0,7/2/2020
SN-IPR5850BZAN-Z,device,"S, G",v3.6.0804.1004.3.0.10.5.0,5/10/2020
SN-IPR8020AKAN-Z2.7-13.5-13,device,"M, T, S, G",v3.6.1601.1006.3.0.19.3.1.D01,1/16/2024
SN-IPR8020APAN-Z2.7-13.5-13,device,"T, S, G",v3.6.1601.1006.3.0.16.0.1.D01,3/7/2023
SN-IPR8041AKAN-Z,device,"T, S, G",v3.6.1602.1006.3.0.19.5.0.D01,2/17/2024
SN-IPR8045DQAN-VZ,device,"T, S, G",v3.6.1603.1006.3.0.17.7.1.D01,11/25/2022
SN-IPR8045DQAN-Z5-50-23,device,"T, S, G",v3.6.1603.1006.3.0.17.7.1.D01,11/23/2022
SN-IPR8050AKAN-VZ2.7-12-13,device,"T, S, G",v3.6.1602.1006.3.0.19.2.0.D01,1/5/2024
SN-IPR8050AKAN-Z,device,"T, S, G",v3.6.1602.1006.3.0.20.0.0.D01,7/18/2024
SN-IPR8050APAN-Z2.7-13.5-13,device,"T, S, G",v3.6.1602.1006.3.0.16.0.0.D01,3/3/2023
SN-IPR8050DQAN-Z2.7-13.5-23,device,"T, S, G",v3.6.1602.1006.3.0.19.0.0.D01,11/28/2023
SN-IPR8056AKAN-VZ,device,"T, S, G",v3.6.1615.1006.1.0.2.16.5,7/24/2024
SN-IPR8080APAN-Z2.7-13.5-13,device,"T, S, G",v3.6.1603.1006.3.0.17.7.1.D01,3/1/2023
SN-IPR8080BZAN-Z2.7-13.5-23,device,"T, S, G",v3.6.1603.1006.3.0.19.10.0.D01,1/15/2024
SN-IPR8080BZBN-Z2.7-13.5-23,device,"T, S, G",v3.6.1603.1006.3.0.19.10.0.D01,1/17/2024
SN-IPS56/30CDR/ZSD12,device,S,v3.3.0702.1003.3.0.74.0.0,3/28/2017
SN-IPS8640MDR-Z30-18,device,"T, S, G",v3.6.1603.1006.3.0.18.26.2.D01,9/25/2023
SN-IPS8641VDR-Z37-18,device,"M, T, S, G",v3.6.1616.1006.3.0.1.5.5,7/19/2024
SN-IPS8641WDL-Z37-18,device,"M, T, S, G",v3.6.1616.1006.3.0.1.4.5,1/16/2024
SN-IPS8650TDR-Z30-28,device,"M, T, S, G",t3.6.1603.1006.3.0.20.3.0,3/14/2024
SN-IPV5122EEBR-M-23,device,"T, S, G",v4.4.1205.1006.3.0.6.22.0,12/28/2023
SN-IPV5122EFBR-B2.8-13,device,"S, G",v4.4.1205.1006.3.0.5.10.0,3/13/2023
SN-IPV57/80HDR,device,S,v3.5.0807.1003.3.0.22.0.0,3/5/2018
SN-IPV8020EDAR-Z2.7-13.5-13,device,"T, S, G",v3.6.1601.1006.3.0.16.0.1.D01,3/7/2023
SN-IPV8020EFAR-B2.8-13,device,"T, S, G",v3.6.1601.1006.3.0.18.4.0.D01,8/21/2023
SN-IPV8050EDAR-Z2.7-13.5,device,"T, S, G",v3.6.1602.1006.3.0.16.0.0.D01,3/3/2023
